T,Px,Py,Pz,Vx,Vy,Vz,Roll,Pitch,Yaw,R_rate,P_rate,Y_rate,T,M1,M2,M3,Wb1,Wb2,Wb3
41.520960092544556,-0.12122721478870092,-0.0024847292238212573,0.44513902670259886,-0.001281358539303072,0.008716551061406744,-0.20161407811107343,-0.009915498796335336,0.02401759002928608,0.10823150662030814,0.0,0.0,0.0,21497.0,20409.0,21001.0,17931.0,0.0,0.0,0.0
41.526650190353394,-0.12122555225172574,-0.0024463302548587847,0.444203754019332,-0.0012352809189046738,0.00875297463987796,-0.2014889444071947,-0.009557100672380404,0.02394825392863835,0.10786957478581478,0.0,0.0,0.0,21184.0,19356.0,21482.0,18837.0,0.0,0.0,0.0
41.532390832901,-0.12122387206496937,-0.002408014742322554,0.4432790114774261,-0.0011669348648591757,0.008761763083376032,-0.20109856133578388,-0.009232466261734861,0.02381901756627819,0.10746258266842196,0.0,0.0,0.0,21184.0,19356.0,21482.0,18837.0,0.0,0.0,0.0
41.538145303726196,-0.12122400775739975,-0.0023675418261103996,0.44234516732755425,-0.0010809135105278739,0.008746926723425894,-0.20044964348012329,-0.0088396727576228,0.023665592751982396,0.1071589856437431,0.0,0.0,0.0,18549.0,23960.0,20336.0,21144.0,0.0,0.0,0.0
41.54410481452942,-0.1212252892975314,-0.00232586040269723,0.44140479732168025,-0.000987921515445225,0.008719530812389987,-0.19962381748901784,-0.008371790436476878,0.02351600331855827,0.10694687880463324,0.0,0.0,0.0,18549.0,23960.0,20336.0,21144.0,0.0,0.0,0.0
41.54994750022888,-0.12122761476051724,-0.0022834701341401704,0.44045746203989367,-0.0008971197848339366,0.008688541297551254,-0.19870691150307376,-0.007837522243903366,0.02337484013619085,0.10681566117231112,0.0,0.0,0.0,21395.0,20230.0,21148.0,18075.0,0.0,0.0,0.0
41.55567932128906,-0.12123068541051454,-0.002240478506173181,0.43950465254949556,-0.0008144959388656913,0.008658938966779037,-0.19776614223336025,-0.007258744789178016,0.023228210797215484,0.10676025596526907,0.0,0.0,0.0,18988.0,23006.0,20138.0,21844.0,0.0,0.0,0.0
41.56139612197876,-0.12123339392329781,-0.002196552314912626,0.4385486664641237,-0.0007426607403654272,0.008634258861777992,-0.19685050035550938,-0.006668553210607333,0.023065072821289945,0.10678214101872631,0.0,0.0,0.0,18988.0,23006.0,20138.0,21844.0,0.0,0.0,0.0
41.567057847976685,-0.12123463779406943,-0.002151410224005325,0.4375935281951778,-0.0006794573312857927,0.008618154186203281,-0.19598745247931526,-0.00608900976842386,0.02289024635434861,0.10687903423053871,0.0,0.0,0.0,18843.0,22957.0,19685.0,22519.0,0.0,0.0,0.0
41.57284069061279,-0.12123384577053387,-0.002105176855082246,0.4366400359384817,-0.0006186619958020493,0.00861421528011669,-0.1951854735748764,-0.005509191658691582,0.022742755092987087,0.10702800373803341,0.0,0.0,0.0,18843.0,22957.0,19685.0,22519.0,0.0,0.0,0.0
41.57850193977356,-0.12123089427474397,-0.002058318330914822,0.43568496669366696,-0.0005526116947677194,0.008624566430906817,-0.19444733840007997,-0.004909072957165433,0.022677756328483636,0.10719767291866197,0.0,0.0,0.0,18843.0,22957.0,19685.0,22519.0,0.0,0.0,0.0
